Price,Close,High,Low,Open,Volume,20_SMA,50_SMA
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,,
Date,,,,,,,
2018-11-21,92.33817291259766,93.58725008689305,91.90099332857065,93.15007050286604,7625524,,
2018-11-22,91.18277740478516,92.68167240715329,90.93296538294423,92.27572358328881,3684871,,
2018-11-26,90.37088012695312,91.77609419742494,88.49726136632404,91.43259551869937,6534517,,
2018-11-27,91.02664947509766,91.68241606135913,89.46529855424573,90.24597115575627,4866687,,
2018-11-28,89.5902099609375,92.15082631136951,88.68463128968118,91.77610252524104,17823474,,
2018-11-29,88.84075927734375,91.02665176509404,87.96640571294223,89.84002457796763,30727317,,
2018-11-30,87.62289428710938,89.05933902019375,85.90541248292521,88.68461530162047,29840662,,
2018-12-03,90.49577331542969,90.96417793921555,87.43552786741873,87.65412050373871,12013041,,
2018-12-04,89.4340591430664,90.40209347118413,88.68461173605141,90.40209347118413,6785000,,
2018-12-05,88.09131622314453,90.49579579514281,86.93591977007509,89.27794347077753,8833965,,
2018-12-06,87.31063842773438,88.80953350803883,86.31137313492108,87.87272408284853,5460772,,
2018-12-07,86.0927734375,88.12252879771884,85.28087014984644,87.4355315090004,13240540,,
2018-12-10,85.06228637695312,86.96713009105159,84.12547705562105,84.8749245126867,34436070,,
2018-12-11,85.780517578125,86.21769149445414,83.71953685939039,83.71953685939039,13406569,,
2018-12-12,87.87272644042969,88.43481211062434,85.49947773888489,86.15524435411199,12274362,,
2018-12-13,88.09131622314453,88.68463270587668,87.27941848545521,88.27867811920072,10636545,,
2018-12-14,89.6214370727539,90.02738591843692,87.1857325629939,88.0600861220923,13732576,,
2018-12-17,91.24523162841797,94.52406438713936,90.40210320474677,93.68093596346814,21749589,,
2018-12-18,92.2444839477539,92.68165777587598,90.71435839583737,91.18276301013228,13037010,,
2018-12-19,93.5560302734375,93.86829815510244,91.96345435663437,92.65044598342945,8182075,89.29354667663574,
2018-12-20,93.2437515258789,93.64970603924388,91.58872555481646,92.80657765925085,13909968,89.33882560729981,
2018-12-21,94.0244369506836,94.55529178899924,92.58799208530657,93.36867038278604,18956932,89.48090858459473,
2018-12-24,91.43258666992188,94.02442761056591,90.6831392382012,93.68092896508388,8506178,89.53399391174317,
2018-12-26,90.90172576904297,92.65043834135503,90.08982820011569,91.30768027133674,10358386,89.52774772644042,
2018-12-27,92.61923217773438,93.52481086007542,90.05861579595918,91.61996682988324,32905857,89.67919883728027,
2018-12-28,93.5872573852539,94.68020357163923,91.49505166863759,92.08836237207667,11010662,89.91652374267578,
2018-12-31,93.08763122558594,93.71216702671202,92.49431478133596,93.55603593534596,5010889,90.18976058959962,
2019-01-01,92.8690414428711,93.43112711209727,91.43260219412566,93.02517825693317,4011082,90.30842399597168,
2019-01-02,91.80731964111328,92.86903503714177,91.27645908418368,92.40063034509527,5201079,90.42708702087403,
2019-01-03,89.55897521972656,92.05713543026498,89.21547654690124,91.80731769386196,7035283,90.50046997070312,
2019-01-04,91.02664947509766,91.37014244649023,88.8407570423388,89.90247818436367,7988112,90.68627052307129,
2019-01-07,92.80657958984375,93.49357119300049,91.27645387132455,91.33890973264076,14121843,91.02196083068847,
2019-01-08,91.77608489990234,93.36866068509863,91.18276854058952,92.43185139968905,6656692,91.35765075683594,
2019-01-09,91.52627563476562,92.71290274511759,90.80805321036435,91.80731844633604,4636543,91.64493865966797,
2019-01-10,92.49432373046875,93.39990816290008,91.65119517132523,91.7761069179008,15340801,91.87601852416992,
2019-01-11,92.43185424804688,93.86829329066316,91.93221880187838,92.43185424804688,13579929,92.09304542541504,
2019-01-14,90.90172576904297,92.65043834135503,90.68313884169025,92.43185141400231,5010679,92.1570598602295,
2019-01-15,91.05787658691406,91.4638254339299,90.02738621401689,91.18278260495794,14730974,92.1476921081543,
2019-01-16,91.4013671875,92.74412534548098,90.9954126586126,91.37013639738221,5679378,92.1055362701416,
2019-01-17,90.49577331542969,92.21325503003457,90.08982454742522,91.7448504062487,7529166,91.95252342224121,
2019-01-18,90.12105560302734,91.43258863675123,89.93369374106679,90.74559704883929,3100312,91.79638862609863,
2019-01-21,89.55897521972656,91.65118089388125,89.09057053761502,91.49504981173114,13187677,91.57311553955078,
2019-01-22,89.18425750732422,89.87124918161905,88.68462771854897,89.87124918161905,7074433,91.4606990814209,
2019-01-23,87.90394592285156,89.68388376521082,87.62290310563695,89.24670986143082,5323552,91.31081008911133,
2019-01-24,87.46676635742188,88.74706862997287,86.87344996981982,87.90394023290399,4250377,91.05318679809571,
2019-01-25,86.37384033203125,88.62218324739867,86.21770350140906,87.74782957514414,5463236,90.69251594543456,
2019-01-28,86.56119537353516,87.1232810577789,85.34334305767374,86.49873950267543,7303346,90.36619415283204,
2019-01-29,86.49872589111328,87.06081148690643,85.81173429108733,86.56118175214486,9728281,90.04767837524415,
2019-01-30,86.62364196777344,87.6853573517009,86.2489182184072,87.06081586348029,13777792,89.78849449157715,
