Price,Close,High,Low,Open,Volume,20_SMA,50_SMA
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,,
Date,,,,,,,
2018-11-21,474.01995849609375,475.2409520013192,470.556530935565,472.6111066070651,6545604,,
2018-11-22,470.9087829589844,477.83563865446683,469.6525623197253,472.7285501332213,12974552,,
2018-11-26,481.3108215332031,481.8273891401136,472.4467942719754,472.88118457730934,18184436,,
2018-11-27,484.64508056640625,485.5608114218267,479.1857791501422,479.2562332143285,12895440,,
2018-11-28,490.5740051269531,492.76948908318366,483.7293554479616,484.87989498009244,13021108,,
2018-11-29,500.3890380859375,501.8800387756761,491.68936521605934,493.3330259402773,31908636,,
2018-11-30,499.77850341796875,501.9152852507264,495.4462949111455,500.1424683226256,13040924,,
2018-12-03,496.22119140625,502.96018900940925,494.7183814690562,500.3772935476429,10799856,,
2018-12-04,489.7052001953125,495.6810689789875,488.0732915140113,494.36611758503363,8157420,,
2018-12-05,492.91033935546875,494.3426951461428,487.4510378803439,487.9324071100841,11798844,,
2018-12-06,492.4054870605469,493.48557244622197,489.57603138511746,490.67962056613925,11730252,,
2018-12-07,494.8827819824219,497.3247692502835,488.4724937463649,494.67141978098977,9903920,,
2018-12-10,490.45660400390625,494.22529458072927,485.09120302358696,485.09120302358696,10915056,,
2018-12-11,483.6001892089844,486.3591909756269,477.1311991334196,482.7666069972002,18905780,,
2018-12-12,489.6465148925781,490.7031538727838,483.729348068693,485.3377530094282,11370488,,
2018-12-13,493.4034729003906,498.96842694981075,491.0553861853327,491.92416680463697,7064236,,
2018-12-14,492.08856201171875,497.32480728360844,490.29229845702383,494.24879050254566,6158284,,
2018-12-17,500.18939208984375,500.7529672651627,492.8633734213578,494.0374167120233,8437324,,
2018-12-18,501.4222412109375,502.2558235849144,493.70880959236155,498.73369298473966,7413968,,
2018-12-19,498.6044616699219,507.04582193895976,496.27987875429153,500.8703997440556,9009896,490.8581314086914,
2018-12-20,501.89178466796875,502.5962106842029,493.7204314143853,496.0450716637596,7980476,492.25172271728513,
2018-12-21,495.71630859375,504.6273436224986,495.2232447747395,501.08170971878985,10220308,493.4920989990234,
2018-12-24,488.5545654296875,494.0373700093237,487.77974279216045,494.0373700093237,5601488,493.85428619384766,
2018-12-26,498.34619140625,499.4380287642702,485.81912624037375,487.69759555401464,7601916,494.53934173583986,
2018-12-27,494.2840270996094,502.0679119709213,492.7342668691588,500.8469182908011,11639868,494.72484283447267,
2018-12-28,498.4752502441406,501.96218155784817,496.73768919921775,497.1721081236132,9415612,494.6291534423828,
2018-12-31,498.1935119628906,501.7860958504838,497.0194686876204,501.7860958504838,5866528,494.5499038696289,
2019-01-01,504.3924560546875,505.07337817143554,494.413088982495,499.59057356712356,6373440,494.9584671020508,
2019-01-02,499.790283203125,504.25164819295793,497.7239553215136,503.1480588449512,8134232,495.4627212524414,
2019-01-03,495.8689880371094,499.73157940573066,493.8026601622232,498.78059277467264,12771664,495.61065368652345,
2019-01-04,497.1955871582031,499.7902343243313,495.5284800629517,496.67901956990454,7287120,495.85015869140625,
2019-01-07,497.94696044921875,501.3986936022391,497.3247404325629,499.6023729626674,5387012,496.0033676147461,
2019-01-08,493.8026123046875,498.6161898378525,492.3115543821739,498.26397684762094,8343460,496.17066802978513,
2019-01-09,497.0429992675781,498.1113901709123,493.70872765140484,497.32475820355967,8568628,496.84280853271486,
2019-01-10,495.09405517578125,498.68663910687155,491.3723150175811,497.0899287679056,7691540,497.115185546875,
2019-01-11,495.8923645019531,498.7335720946062,494.9766336984133,496.33853533229933,6408040,497.2396301269531,
2019-01-14,493.4856262207031,495.4227977790015,492.73424993002436,495.4227977790015,4855160,497.30948333740236,
2019-01-15,498.24041748046875,499.32056012723984,493.56774859508965,494.2839263939492,5087556,497.21203460693357,
2019-01-16,497.84130859375,498.96840162504026,495.035356576937,497.806110225345,5252452,497.0329879760742,
2019-01-17,500.6824951171875,501.52777186013464,496.23288267155743,499.02708267187825,8240228,497.1368896484375,
2019-01-18,500.20123291015625,502.25580903406836,496.5147477873767,501.3165742345657,5207976,497.0523620605469,
2019-01-21,504.40423583984375,508.7129979871169,499.32065092065733,502.47881615648697,17561512,497.48675842285155,
2019-01-22,501.5160827636719,504.08722604015855,499.91937246334453,503.8993676531204,8796976,498.1348342895508,
2019-01-23,494.3661193847656,501.51608879171346,493.4386366626351,501.08166984936196,7624288,497.9358306884766,
2019-01-24,493.6265563964844,498.1818219397706,492.6051156896022,495.44632369917093,10111572,497.9029571533203,
2019-01-25,492.15899658203125,495.4463181240868,490.75014449257884,491.4545705373051,11262236,497.58714447021487,
2019-01-28,489.3764343261719,493.57954363735365,487.6388732134737,490.7500878854749,15360436,497.1462905883789,
2019-01-29,483.142333984375,489.106451168911,482.0621911904821,487.9911100056597,14762788,496.08378448486326,
2019-01-30,477.76519775390625,483.0601448204378,476.19199110261167,483.0601448204378,18514160,494.98253021240237,
2019-01-31,488.3902587890625,490.6913951123749,474.7831084661907,476.8963863970491,16579404,494.60859375,493.69695739746095
2019-02-01,490.85577392578125,497.0899555946563,487.6037082342014,488.3902828848063,15654188,494.2916030883789,494.0336737060547
2019-02-04,494.2486877441406,496.150660675368,489.02419545827837,491.9241051182659,7938288,494.106689453125,494.50047180175784
2019-02-05,496.3973083496094,497.5595998665689,492.39380883444784,494.9767043505083,8690288,494.2364242553711,494.8022015380859
2019-02-06,498.4165344238281,499.4379749335605,496.2915621028741,496.9137820654196,10875684,494.3051010131836,495.0776306152344
2019-02-07,497.1485900878906,500.1424002301131,494.4717945383169,498.9801089342805,7217308,494.40782775878904,495.2091223144531
2019-02-08,498.4165344238281,503.6527785364931,494.65959620147885,495.91584535010804,12235644,494.53403625488284,495.16967224121095
