Price,Close,High,Low,Open,Volume,20_SMA,50_SMA
Ticker,TMPV.NS,TMPV.NS,TMPV.NS,TMPV.NS,TMPV.NS,,
Date,,,,,,,
2025-10-15,390.8500061035156,403.0,388.0,403.0,26953550,,
2025-10-16,396.79998779296875,400.45001220703125,389.54998779296875,395.45001220703125,21983750,,
2025-10-17,396.6000061035156,402.5,392.25,396.79998779296875,16564540,,
2025-10-20,399.75,403.3999938964844,396.6000061035156,400.04998779296875,10471670,,
2025-10-21,401.8500061035156,403.3999938964844,400.04998779296875,402.79998779296875,3449156,,
2025-10-23,405.8500061035156,408.8999938964844,403.6000061035156,407.5,14126000,,
2025-10-24,403.29998779296875,408.5,401.0,406.95001220703125,6311744,,
2025-10-27,410.04998779296875,411.3999938964844,403.6499938964844,404.0,10699370,,
2025-10-28,411.5,414.1499938964844,408.54998779296875,411.29998779296875,10332270,,
2025-10-29,411.3500061035156,415.0,407.04998779296875,412.5,8485023,,
2025-10-30,412.45001220703125,419.0,408.1000061035156,412.70001220703125,8783965,,
2025-10-31,410.0,417.5,409.04998779296875,414.04998779296875,8012169,,
2025-11-03,417.0,417.8500061035156,410.1000061035156,414.0,8952229,,
2025-11-04,406.5,417.5,405.1000061035156,417.3999938964844,8889004,,
2025-11-06,407.8500061035156,409.70001220703125,405.3999938964844,407.1499938964844,6862359,,
2025-11-07,405.70001220703125,407.20001220703125,401.45001220703125,406.70001220703125,6930046,,
2025-11-10,410.45001220703125,412.95001220703125,406.0,406.0,7913640,,
2025-11-11,407.6000061035156,413.70001220703125,402.6499938964844,412.54998779296875,8120946,,
2025-11-12,402.1499938964844,411.3999938964844,401.8999938964844,407.6000061035156,12940220,,
2025-11-13,397.95001220703125,404.0,397.3999938964844,404.0,13165720,405.2775024414062,
2025-11-14,391.20001220703125,399.6000061035156,387.29998779296875,397.95001220703125,21834850,405.29500274658204,
2025-11-17,372.70001220703125,380.0,363.0,380.0,32393340,404.09000396728516,
2025-11-18,371.29998779296875,374.0,369.1499938964844,373.1000061035156,17484750,402.8250030517578,
2025-11-19,360.8500061035156,371.25,360.3500061035156,371.20001220703125,17854510,400.88000335693357,
2025-11-20,359.79998779296875,364.3999938964844,359.25,362.0,15999030,398.7775024414062,
2025-11-21,362.25,364.25,358.0,359.0,10829320,396.59750213623045,
