Price,Close,High,Low,Open,Volume,20_SMA,50_SMA
Ticker,RECLTD.NS,RECLTD.NS,RECLTD.NS,RECLTD.NS,RECLTD.NS,,
Date,,,,,,,
2018-11-21,52.681602478027344,53.01957500500264,51.45644723299379,51.921163217944446,5400770,,
2018-11-22,51.118465423583984,52.82945452246606,50.94947704200546,52.80833204915701,6815394,,
2018-11-26,51.731048583984375,52.2168827133587,50.90723765454534,51.11847100580901,5964897,,
2018-11-27,51.54094314575195,52.808343387040935,50.90724302510746,51.54094314575195,6557302,,
2018-11-28,46.83042907714844,51.878906689155514,45.98549572945029,51.202961730018295,17359110,,
2018-11-29,44.84484100341797,47.84435279282068,44.04215257087466,46.89380273733417,31985310,,
2018-11-30,42.20442199707031,45.689772020032315,41.92981694290657,45.37292201794486,29408745,,
2018-12-03,44.633602142333984,46.407958588606995,42.45789723183094,42.774747211172965,27936307,,
2018-12-04,45.01382064819336,45.47853654121107,43.59855909128017,44.46461486331151,16847281,,
2018-12-05,44.380126953125,45.943254637069344,43.72530441321083,44.88708786380339,20662585,,
2018-12-06,43.87316131591797,45.01382216767063,43.51406637071487,44.78146636209492,13592089,,
2018-12-07,44.211151123046875,44.90821874534214,43.345090768823205,43.957668471485896,18022774,,
2018-12-10,42.394527435302734,43.38732666069718,41.71858250114092,43.028227422661836,29388793,,
2018-12-11,43.366207122802734,44.147768774429174,41.908696193705644,41.9298186685368,18070717,,
2018-12-12,43.09161376953125,44.27451995467414,42.795886148856894,43.345092131506675,19972209,,
2018-12-13,42.94374084472656,44.67585255822257,42.52127415386866,43.72530250379231,19303030,,
2018-12-14,43.93653106689453,44.42236942752079,42.542391998320966,43.09159777714656,18432134,,
2018-12-17,44.633602142333984,45.30954704590914,43.91540799631482,44.12664131587617,12823630,,
2018-12-18,45.541908264160156,45.732019133927345,43.72530235899751,44.35900239318588,15336109,,
2018-12-19,45.20392990112305,46.112234884512546,44.929324869618455,45.58415159127512,9740859,45.70878372192383,
