Price,Close,High,Low,Open,Volume,20_SMA,50_SMA
Ticker,VBL.NS,VBL.NS,VBL.NS,VBL.NS,VBL.NS,,
Date,,,,,,,
2018-11-21,45.51652908325195,46.19054780379901,45.39160371561849,45.84482332910331,204946,,
2018-11-22,44.62752151489258,46.17020889951605,44.508408723302686,45.321876713271365,952003,,
2018-11-26,44.75244903564453,45.21438376192573,44.299233164147275,45.21438376192573,1862071,,
2018-11-27,44.89480209350586,45.873872120815356,44.450297658171294,44.85703535629355,418905,,
2018-11-28,44.470638275146484,45.013922770849135,44.101671020560595,44.77278716231092,283618,,
2018-11-29,44.371856689453125,45.4816608648787,44.275982966383616,44.4793480695082,4308811,,
2018-11-30,45.06330871582031,45.90001946317929,44.22369168381298,44.27598610552292,497846,,
2018-12-03,45.438087463378906,45.89130705841419,44.871563904682866,45.89130705841419,212135,,
2018-12-04,45.09526824951172,46.324189074140754,44.79893193568794,45.60077851731485,874631,,
2018-12-05,45.26958465576172,45.89711777918386,44.746640386243264,44.79893481319511,1681323,,
2018-12-06,44.27599334716797,45.26377869231126,43.40441826265287,44.86866231001832,314178,,
2018-12-07,43.60487747192383,45.02554209333541,43.000583415652954,45.02554209333541,1425060,,
2018-12-10,42.54444885253906,43.43926640650701,41.957588936464376,42.997668327426275,642870,,
2018-12-11,43.10807800292969,44.12782117080745,41.835577821629556,42.99186775283691,606166,,
2018-12-12,42.634521484375,43.180708532517805,42.40500727122449,42.997679915120855,2081160,,
2018-12-13,42.62580490112305,42.887277017244124,41.66126248601146,42.48635559945326,842011,,
2018-12-14,41.39688491821289,42.6258057589084,39.67407520187711,42.6258057589084,1543066,,
2018-12-17,40.85361099243164,41.68741937585063,40.20864756532907,41.39689183877319,1495681,,
2018-12-18,40.69962692260742,41.89368355959312,40.441061087616845,40.4439636319976,1791399,,
2018-12-19,40.693817138671875,41.20514375489333,40.32484986097299,40.731587622129595,2277888,43.59688549041748,
2018-12-20,42.07380676269531,42.59094213784037,40.519498093077104,40.673475069673025,1012567,43.42474937438965,
2018-12-21,42.79721450805664,42.997677080843445,41.48694768392775,42.07380771947472,1315743,43.333234024047854,
2018-12-24,41.82686233520508,42.89018480495369,41.66417023075847,42.651955477560165,771558,43.18695468902588,
2018-12-26,42.62871551513672,42.88147254312192,41.02211217490098,41.823962572701305,524660,43.07365036010742,
2018-12-27,42.855316162109375,43.694933160745826,42.730390811900406,42.997675479123465,345414,42.99288425445557,
2018-12-28,44.00579833984375,44.15977531842322,43.00929805501576,43.00929805501576,774528,42.9745813369751,
2018-12-31,45.577545166015625,46.18764809777146,43.69494194060884,43.69494194060884,1441665,43.00029315948486,
2019-01-01,47.37007522583008,48.169015483572196,44.66819181867835,45.90292515233661,1194564,43.096892547607425,
2019-01-02,46.22540283203125,47.5269544174918,45.91744516105277,46.777398619989796,566763,43.153399276733396,
2019-01-03,46.515933990478516,47.009826612690134,46.21669512463804,46.25155558099705,299986,43.21571674346924,
2019-01-04,46.911048889160156,47.335216879031464,46.39391718418451,46.483978354711674,1052021,43.34746952056885,
2019-01-07,47.16380310058594,47.93660180779687,46.86165795313451,47.14347032818784,5214425,43.52541580200195,
2019-01-08,47.20447540283203,47.486284010844834,46.774498649704796,47.486284010844834,558579,43.7584171295166,
2019-01-09,47.413658142089844,47.94241122147796,47.088270193084725,47.87559285309168,1602382,43.97369613647461,
2019-01-10,47.66931915283203,48.064435507510524,47.12313208817002,47.93079128587317,448841,44.22543601989746,
2019-01-11,46.966251373291016,47.802962244717534,46.77450762551753,47.602503382098796,247826,44.44245834350586,
2019-01-14,47.61701965332031,47.81167339519766,47.18123405814254,47.63154733598305,2165011,44.75346508026123,
2019-01-15,47.9307975769043,48.16902694263385,47.18124527727001,47.18124527727001,741065,45.10732440948486,
2019-01-16,47.85234832763672,48.18063880922929,47.692558773538636,47.87849366900249,528373,45.46496047973633,
2019-01-17,47.90754699707031,48.1573977035425,47.6925567442692,47.6925567442692,1344144,45.82564697265625,
2019-01-18,47.45723342895508,48.02375320155101,46.82969664163342,47.805860405876885,577867,46.09481830596924,
2019-01-21,46.420066833496094,47.49501085194573,46.193458873477745,47.094085623858334,403835,46.27596092224121,
2019-01-22,46.144073486328125,46.36196634405412,45.902937826083686,46.10920928255046,179988,46.491821479797366,
2019-01-23,45.333499908447266,46.05400047728992,44.86865890124947,45.670509264626425,470036,46.62706069946289,
2019-01-24,44.453208923339844,45.5920648806634,43.933167214922,45.321877640077915,958449,46.70695533752441,
2019-01-25,44.79893112182617,46.01623052572076,44.566510634437435,44.740824129782915,1168897,46.746611976623534,
2019-01-28,45.298641204833984,45.87969253430402,44.624626151120175,44.624626151120175,894476,46.73266677856445,
2019-01-29,45.77509689331055,46.65829328721523,45.0313535459151,45.0313535459151,3027628,46.65291786193848,
2019-01-30,47.05922317504883,47.34103184074659,45.43809210051671,45.43809210051671,4344890,46.69460887908936,
2019-01-31,47.68675231933594,48.808178057813464,47.12313129502933,47.12313129502933,1155279,46.753149795532224,44.97754753112793
2019-02-01,48.424686431884766,49.27301870084215,47.730331165806085,47.89012073882699,1647253,46.82883167266846,45.035710678100585
2019-02-04,46.478172302246094,48.80818262000228,46.17892966348063,48.63096281293619,4160885,46.79455013275147,45.07272369384766
