Price,Close,High,Low,Open,Volume,20_SMA,50_SMA
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,,
Date,,,,,,,
2018-11-21,215.2733612060547,217.60372899249592,213.9362595836568,217.37452089839417,5650063,,
2018-11-22,214.3182830810547,217.37451528185403,213.63063549931508,215.46437015635442,6680354,,
2018-11-26,218.25315856933594,218.78800848526848,214.47108553706755,214.89130810158653,8948042,,
2018-11-27,217.6419219970703,218.86441943823112,216.07558913529581,218.5969944796648,6881741,,
2018-11-28,215.61720275878906,220.01053678513023,214.54750277687444,218.06217466138787,8856761,,
2018-11-29,219.7049102783203,221.04201203213393,216.5722905374346,216.72508817611939,13657479,,
2018-11-30,218.36778259277344,221.57683574772446,217.60372453847094,221.1948067205732,8639876,,
2018-12-03,216.1902313232422,221.19480214860135,215.88458945407754,219.4756715619542,8565591,,
2018-12-04,215.34974670410156,216.457616786725,214.66209918433543,214.7002927565228,6305882,,
2018-12-05,210.38340759277344,215.31156846678482,209.50474541993762,214.7003312988651,11453283,,
2018-12-06,208.6260528564453,210.03956499118834,207.4417721398026,209.7339464175905,9682118,,
2018-12-07,209.3900909423828,211.03283433826647,208.8170474276886,210.0777618137761,8103784,,
2018-12-10,206.63951110839844,208.0529998619059,205.64622164269957,207.82379177139157,6683094,,
2018-12-11,209.88674926757812,210.91820894989323,204.92037209388124,205.07316970890545,10238800,,
2018-12-12,210.91818237304688,212.17889661204268,208.2821965033229,210.65078075114846,10084682,,
2018-12-13,210.34519958496094,213.4778426666312,208.96990424042488,213.172224069757,15821425,,
2018-12-14,210.6890106201172,211.83509771324566,209.27549854181842,209.6193339966376,8594764,,
2018-12-17,213.82164001464844,215.00592061020674,210.80360153058677,211.6440700099508,12232198,,
2018-12-18,212.522705078125,214.39465630278144,211.64404313648515,213.21035254039975,8832786,,
2018-12-19,216.57228088378906,216.99250351794612,212.79018390756335,213.1722129630527,13133469,213.52557144165038,
2018-12-20,215.96099853515625,217.29810009396587,214.7003074431473,214.7003074431473,4964496,213.55995330810546,
2018-12-21,211.4530487060547,216.99246913286188,210.91819878624182,216.22841114295744,6816618,213.41669158935548,
2018-12-24,210.88003540039062,214.47111779387257,210.30699182593304,213.05760564676999,8540575,213.04803543090821,
2018-12-26,211.37664794921875,213.01936803950073,209.96313593955267,211.14743986860285,8494118,212.73477172851562,
2018-12-27,214.50933837890625,215.19698609139036,211.87332827764382,213.17223653682936,11441104,212.67937850952148,
2018-12-28,215.65536499023438,216.99246645607286,213.28678058730924,213.28678058730924,13194286,212.47690124511718,
2018-12-31,215.1969451904297,216.87788222786764,214.7767225896708,216.07560728478083,5452405,212.318359375,
2019-01-01,215.99923706054688,216.64866780039466,213.7834498874083,215.617208005482,2490548,212.30880966186524,
2019-01-02,214.39466857910156,216.41941751286964,212.0642778070905,215.65535955165916,9934187,212.26105575561525,
2019-01-03,213.05760192871094,215.80821570154703,212.2171333707329,214.3947035791116,6114946,212.3947654724121,
2019-01-04,214.66212463378906,216.19024077763606,213.28680611400563,213.28680611400563,7805148,212.6965690612793,
2019-01-07,215.1969451904297,217.94755883478217,214.70031212120523,217.22169436016094,9757529,212.98691177368164,
2019-01-08,217.1835174560547,218.1385900921851,214.96775360367278,215.46438671101996,7480522,213.51411209106445,
2019-01-09,221.88243103027344,222.87572038699025,217.45090410707195,218.21496208122386,12182118,214.11389617919923,
2019-01-10,221.2711944580078,224.40383682226852,220.73634454806125,222.1498564667495,10288580,214.63154678344728,
2019-01-11,225.66453552246094,226.16116856025127,222.72290755173393,223.02852608905107,16773035,215.39751358032225,
