Company,Date,Close,High,Low,Open,Volume,20_SMA,50_SMA
BAJFINANCE,2018-11-21,237.12615966796875,237.56031194212864,230.40911062171088,233.07251364690535,15147250,,
BAJFINANCE,2018-11-22,232.34078979492188,239.49199054349603,230.2432408015737,237.26760788261063,16042790,,
BAJFINANCE,2018-11-26,233.61886596679688,235.30666196054716,228.97009906405344,234.14568721292997,13914340,,
BAJFINANCE,2018-11-27,237.6042022705078,238.0383545260273,231.7066598103561,233.65787378770645,15949550,,
BAJFINANCE,2018-11-28,235.37008666992188,238.9261636950414,233.7798423940515,238.62861068648436,13962600,,
BAJFINANCE,2018-11-29,244.53587341308597,245.61879771131464,235.78956077389003,237.56028975080537,28612840,,
BAJFINANCE,2018-11-30,247.57980346679688,250.1846724851796,244.5895654981917,247.6090704871599,27373410,,
BAJFINANCE,2018-12-03,244.74566650390625,249.3212510365034,242.9993215582916,248.58467784100367,11155920,,
BAJFINANCE,2018-12-04,248.1505279541016,248.6822320119321,243.41395987704183,244.7798037974705,13295870,,
BAJFINANCE,2018-12-05,243.32614135742188,247.7944231287908,241.0041919727005,247.7944231287908,13270310,,
BAJFINANCE,2018-12-06,237.3066253662109,243.31635249692349,235.90174906226417,242.0480754487413,13174720,,
BAJFINANCE,2018-12-07,242.57005310058597,243.68224454021072,235.5749523505009,238.34080488259232,14787200,,
BAJFINANCE,2018-12-10,233.71153259277344,238.42859908582548,232.42373906705305,235.16519241212995,13998940,,
BAJFINANCE,2018-12-11,236.7554473876953,238.68226240840065,227.5213300937017,230.243267253938,21892780,,
BAJFINANCE,2018-12-12,243.3115081787109,245.35540600309807,237.4968839983404,238.53590781916023,16831970,,
BAJFINANCE,2018-12-13,242.8383331298828,246.7261274792533,241.46272373702575,244.89686442063947,17131610,,
BAJFINANCE,2018-12-14,242.57005310058597,245.07248756138725,240.41396986027843,242.75542082162045,12043790,,
BAJFINANCE,2018-12-17,241.4042053222656,244.86761324800773,240.6090832128162,243.76517254297167,10196020,,
BAJFINANCE,2018-12-18,247.043212890625,247.6285830622225,238.69201911044735,240.94566896390864,16531070,,
BAJFINANCE,2018-12-19,253.35536193847656,256.4968173932265,248.79439663713103,248.8578134684089,29463140,241.2632225036621,
BAJFINANCE,2018-12-20,252.8188018798828,254.6236509371705,246.9846615413362,249.75538173467584,14670280,242.0478546142578,
BAJFINANCE,2018-12-21,252.8041839599609,255.9895553591527,247.0920086893789,255.12125076904888,30424640,243.07102432250977,
BAJFINANCE,2018-12-24,250.23341369628903,254.1309586451596,249.0724539462067,253.07243345520027,10500170,243.9017517089844,
BAJFINANCE,2018-12-26,250.47732543945312,251.9944169144252,244.26271376731373,249.75538580477308,16620680,244.54540786743163,
BAJFINANCE,2018-12-27,252.40414428710935,256.26753940819407,250.73098196854212,253.54561749976392,16263010,245.39711074829103,
BAJFINANCE,2018-12-28,257.052978515625,257.9310189820389,252.28712813619347,253.9505252003175,19015810,246.022966003418,
BAJFINANCE,2018-12-31,258.06268310546875,260.1260822488032,257.1309618081193,259.21389214500715,14533270,246.5471099853516,
BAJFINANCE,2019-01-01,259.20416259765625,259.9017180815049,254.8383149948937,258.0480705989433,9178720,247.27003479003903,
BAJFINANCE,2019-01-02,255.02853393554688,259.70658236762307,253.84317506239495,257.0821972865478,13049150,247.6139350891113,
BAJFINANCE,2019-01-03,252.31146240234372,258.3407061541874,251.2480544090764,254.8285449839382,12824780,248.0632011413574,
BAJFINANCE,2019-01-04,251.3212432861328,254.818785924029,250.11147040210295,253.7553779034818,10510210,248.76393203735356,
BAJFINANCE,2019-01-07,249.1309967041016,254.14561593945916,248.3261239303619,253.7553791057008,10243280,249.09197921752929,
BAJFINANCE,2019-01-08,247.516357421875,251.90172068552928,246.345632085746,249.75537353494903,12333790,249.7822204589844,
BAJFINANCE,2019-01-09,246.27734375,249.73586868152745,244.87735012615164,248.389541182195,10939920,250.2583152770996,
BAJFINANCE,2019-01-10,245.3310089111328,248.04319516062657,244.3602847168467,246.43833237555097,9108390,250.3592903137207,
BAJFINANCE,2019-01-11,245.28712463378903,246.8285855711768,242.73103890660025,245.4627416451787,8182180,250.481729888916,
BAJFINANCE,2019-01-14,248.2724609375,249.06270021210588,242.3554022020384,245.45784014989908,10215040,250.76685028076173,
BAJFINANCE,2019-01-15,254.06759643554688,254.9261056144585,248.87735987848276,248.87735987848276,14663030,251.40001983642577,
BAJFINANCE,2019-01-16,250.71636962890625,254.8431982703996,250.02857974190655,253.50173854360605,9525970,251.58367767333985,
BAJFINANCE,2019-01-17,247.4041748046875,252.34562662651004,246.54076797148304,251.12123508152823,9941830,251.2861183166504,
BAJFINANCE,2019-01-18,248.08712768554688,249.2676188493724,246.3505482050376,248.29201173058817,7537750,251.0495346069336,
BAJFINANCE,2019-01-21,253.09194946289065,254.24315843369968,246.49683743832503,248.58463556237533,13321590,251.06392288208008,
BAJFINANCE,2019-01-22,255.79440307617188,257.07244587113547,251.2188038399142,252.19441084511772,14747130,251.34197235107425,
BAJFINANCE,2019-01-23,257.0090026855469,258.8285000363056,254.7309688984248,255.5114425133088,9925040,251.6685562133789,
BAJFINANCE,2019-01-24,257.13580322265625,258.87726489685525,253.96019839165547,257.4626231573074,7538560,251.90513916015624,
BAJFINANCE,2019-01-25,253.61392211914065,259.6090466034551,252.19442693619135,258.4383062132475,9169270,251.73318634033205,
BAJFINANCE,2019-01-28,239.85299682617188,254.63343753293347,229.75545800385376,254.63343753293347,23640470,250.8227020263672,
BAJFINANCE,2019-01-29,245.41880798339844,250.7407607599192,231.37982406372308,240.779806892272,61188330,250.1334342956543,
BAJFINANCE,2019-01-30,253.21878051757807,255.9699993550797,248.38954381583164,251.7066016032576,38797070,250.04294662475587,
BAJFINANCE,2019-01-31,251.2041473388672,254.43828683862367,246.4383275179631,254.43828683862367,20834180,249.98758087158205,247.3082751464844
BAJFINANCE,2019-02-01,256.4285583496094,262.2334323173072,251.21882017583025,251.21882017583025,21177680,250.24294662475583,247.6943231201172
BAJFINANCE,2019-02-04,253.11636352539065,255.9553834487081,250.9456320106389,254.63342525443176,9421130,250.4422149658203,248.10983459472652
BAJFINANCE,2019-02-05,254.0090484619141,257.76514172488635,253.06759118987648,253.65784419952655,10108170,250.7668495178223,248.5176382446289
BAJFINANCE,2019-02-06,264.511474609375,265.3651308206547,254.83832189021652,255.5114931701075,17984610,251.678556060791,249.05578369140625
BAJFINANCE,2019-02-07,263.0821838378906,266.438274256946,261.8626751034421,265.8529041097782,17605800,252.5661148071289,249.61002563476563
BAJFINANCE,2019-02-08,264.1114501953125,267.0675382676973,260.4870736977286,260.4870736977286,15107850,253.50733108520507,250.00153717041016
BAJFINANCE,2019-02-11,259.23828125,265.8236281956524,257.0724326191701,265.8236281956524,11947020,254.05562210083008,250.23470672607425
BAJFINANCE,2019-02-12,255.78468322753903,261.1846725399451,255.24811118797277,260.29198363403475,12003700,254.1414764404297,250.4554870605469
BAJFINANCE,2019-02-14,254.55540466308597,255.8041804965366,249.45296907170547,251.7017361770753,12141260,254.33342819213868,250.58358459472657
BAJFINANCE,2019-02-15,249.86268615722656,254.6334185194559,244.48711201201036,254.6334185194559,16406960,254.4563537597656,250.71431549072267
BAJFINANCE,2019-02-18,248.72613525390625,249.85296015474515,245.11637742296816,248.58953598196797,11545200,254.4883041381836,250.94270568847656
BAJFINANCE,2019-02-19,249.73583984375,254.3358375022512,248.2919458592547,248.87731592986108,11483390,254.32049865722652,251.08602142333984
BAJFINANCE,2019-02-20,254.25775146484372,255.1016715753648,250.82850911488077,252.19435265237067,10381270,254.24366607666016,251.49694580078125
BAJFINANCE,2019-02-21,258.994384765625,259.5114552712917,252.9797594300888,254.6334203977712,11398230,254.34293518066409,251.94172454833983
BAJFINANCE,2019-02-22,257.5992736816406,260.8772988222745,256.8187702387549,258.78463258194995,8256720,254.3661087036133,252.2274798583984
BAJFINANCE,2019-02-25,259.2919616699219,260.9748898111877,254.99929653981008,257.46269842358174,10240400,254.65001068115237,252.55655242919923
BAJFINANCE,2019-02-26,259.2919616699219,261.26756002133624,253.65783682582733,257.2968618955526,16189960,255.62195892333983,252.89099060058595
BAJFINANCE,2019-02-27,257.75537109375,263.0870595646618,256.09682735021727,260.487058676221,11478390,256.2387870788574,253.2180139160156
BAJFINANCE,2019-02-28,258.43829345703125,260.1944039556631,256.5846460750004,260.1553713384056,11368430,256.49976272583007,253.44591552734371
BAJFINANCE,2019-03-01,259.5846252441406,260.9065535765912,257.5602289595316,259.8333800012944,7070940,256.9187866210938,253.57050079345703
BAJFINANCE,2019-03-05,262.9407043457031,264.22848280847563,258.0089889061029,259.0236284047001,8473070,257.24439392089846,253.77293884277344
BAJFINANCE,2019-03-06,269.9211730957031,270.6528782679178,263.4138619972837,264.877272341713,15434240,258.0846343994141,254.1152786254883
BAJFINANCE,2019-03-07,266.8089599609375,271.4430922883558,265.8528545729442,270.7260058040716,8598510,258.72462997436526,254.4467895507813
BAJFINANCE,2019-03-08,270.07720947265625,271.1211158637902,265.03333913662306,265.8430796568349,11780870,259.0029167175293,254.8387872314453
BAJFINANCE,2019-03-11,272.2967834472656,273.9455615440354,270.1455534894484,270.1455534894484,11690750,259.46364669799806,255.23664001464843
BAJFINANCE,2019-03-12,268.5894775390625,274.79435353070267,267.85288949159155,274.0284984642073,13853350,259.6875480651855,255.4673699951172
BAJFINANCE,2019-03-13,275.91632080078125,276.87242646475863,268.179763743374,269.2675561183959,15492960,260.5214500427246,255.82444274902343
BAJFINANCE,2019-03-14,273.9601745605469,276.58455953552334,271.9113940908369,276.29188937120483,8960550,261.430224609375,256.11956298828125
BAJFINANCE,2019-03-15,279.0968017578125,282.8284809005402,274.6333875465031,275.00412299322073,20915620,262.6572944641113,256.6009283447266
BAJFINANCE,2019-03-18,285.8089599609375,286.93578495111586,277.56021517260865,280.19436620653573,18199860,264.45460815429686,257.27087829589846
BAJFINANCE,2019-03-19,284.96502685546875,289.0625879030078,283.9065016645662,285.8528327415409,14805650,266.266552734375,257.94375396728515
BAJFINANCE,2019-03-20,279.86260986328125,286.2967392222977,278.8089674029669,285.34554621537114,14068620,267.77289123535155,258.5583862304687
BAJFINANCE,2019-03-22,276.7455749511719,282.4870020448084,274.73094406365425,279.80408272733746,12508760,268.897282409668,259.14297058105467
BAJFINANCE,2019-03-25,278.0284423828125,279.21868389457063,273.2674763357799,273.5601464726232,10667570,269.84898529052737,259.77799255371093
BAJFINANCE,2019-03-26,286.2772216796875,287.0235752841352,278.926019772341,279.02358642152626,15706370,271.2828826904297,260.596916809082
BAJFINANCE,2019-03-27,287.34063720703125,294.0625835289914,286.0967442735179,287.8040564729336,24196560,272.68531646728513,261.4379870605469
